tipo_credito,fecha_prestamo,capital_prestado,plazo_meses,edad_cliente,tipo_laboral,salario_cliente,total_otros_prestamos,cuota_pactada,puntaje,puntaje_datacredito,cant_creditosvigentes,huella_consulta,saldo_mora,saldo_total,saldo_principal,saldo_mora_codeudor,creditos_sectorFinanciero,creditos_sectorCooperativo,creditos_sectorReal,promedio_ingresos_datacredito,tendencia_ingresos,Pago_atiempo
4,27/05/2025 14:46,1804800,6,40,Empleado,2900000,1500000,269395,95.227787,831.0,7,2,0.0,-2195.088,86596.0,0.0,3,0,3,,,1
9,26/04/2025 11:43,878882,8,40,Independiente,5000000,2000000,91704,91.410695,826.0,8,4,0.0,311680.688,172772.0,0.0,6,0,1,33334,Creciente,1
4,19/08/2025 12:22,3375000,6,37,Independiente,3280000,499000,508000,95.227787,739.0,2,5,0.0,-6045.03,13770.0,0.0,1,0,1,,,1
4,1/01/2025 15:59,4030443,12,39,Empleado,6000000,2800000,279892,95.227787,826.0,8,4,0.0,66692.34,33683.0,0.0,6,2,0,5102384,Creciente,1
4,22/05/2025 14:43,1553521,8,39,Empleado,1792000,600000,176560,95.227787,812.0,5,3,0.0,4609.275,3775.0,0.0,3,0,1,1782081,Creciente,1
4,7/01/2025 17:15,3348963,12,39,Empleado,4000000,1500000,232567,95.227787,851.0,3,2,0.0,5211.045,3495.0,0.0,1,0,0,4666579,Creciente,1
4,14/11/2025 16:02,2481361,6,38,Empleado,3230000,397000,376037,95.227787,819.0,8,3,0.0,2324.01,2626.0,0.0,4,0,1,1200231,Creciente,1
9,11/04/2025 13:24,1604401,9,37,Independiente,4000000,2000000,150052,91.728786,779.0,10,5,0.0,39573.576,39935.0,0.0,6,0,0,615779,Decreciente,1
4,26/01/2025 09:26,1296002,8,40,Empleado,2000000,800000,147113,95.227787,773.0,1,6,0.0,7447.834,3851.0,0.0,1,0,0,1408111,Estable,1
4,14/12/2025 13:34,2241121,24,40,Empleado,1879000,0,107706,95.227787,889.0,1,2,0.0,0,0.0,0.0,1,0,0,1113000,Estable,1
4,5/03/2025 10:44,6614401,12,38,Independiente,2000000,1000000,520302,95.227787,787.0,6,3,0.0,32495.424,26592.0,0.0,2,0,0,,,1
4,30/03/2025 11:16,1439882,6,38,Independiente,2000000,700000,214056,95.227787,797.0,6,5,0.0,8238.252,4939.0,0.0,2,0,2,,,1
4,20/03/2025 16:16,3900000,12,38,Independiente,8400000,3000000,306782,-17.221953,793.0,8,5,0.0,1740.544,33472.0,0.0,4,0,0,1363975,Decreciente,0
4,31/03/2025 12:01,2474281,12,37,Empleado,3000000,1000000,194712,95.227787,806.0,3,5,0.0,82598.494,64229.0,0.0,1,0,0,933473,Creciente,1
4,30/03/2025 16:12,3575000,6,38,Independiente,6700000,4000000,531468,21.967396,805.0,2,2,0.0,1081,1000.0,0.0,0,0,1,575400,Creciente,0
4,3/04/2025 17:01,916800,8,37,Independiente,35000000,10000000,104196,95.227787,731.0,4,0,0.0,-59.131,2039.0,0.0,1,0,0,,,1
9,12/09/2025 15:32,5310332,9,37,Empleado,13630000,9134000,502369,95.227787,803.0,11,4,0.0,204831.984,382673.0,0.0,8,0,1,9328100,Decreciente,1
4,21/01/2025 16:31,768962,6,37,Empleado,2000000,450000,106800,95.227787,793.0,0,2,0.0,0,,,0,0,0,,,1
9,3/04/2025 10:27,1498993,5,44,Empleado,10000000,5000000,243182,95.227787,700.0,13,6,0.0,220044.006,159026.0,0.0,7,0,1,1347811,Creciente,1
9,14/04/2025 12:03,1185661,2,43,Independiente,5000000,2000000,467566,95.227787,771.0,9,5,0.0,223089.597,195179.0,0.0,3,0,4,981394,Creciente,1
4,3/01/2025 15:10,2784000,6,40,Empleado,2600000,800000,412461,95.227787,905,4,2,0,-5559.552,24384,,1,0,2,,,1
4,9/05/2025 19:34,932280,6,40,Independiente,8000000,4000000,138595,95.227787,884.0,4,4,0.0,-16285.15,93058.0,0.0,3,0,0,2400000,Estable,1
4,28/08/2025 17:53,4054179,36,37,Empleado,3730000,963000,145691,95.227787,763.0,10,3,0.0,128900.35,65266.0,0.0,6,0,0,3106274,Decreciente,1
4,24/06/2025 18:36,1200001,6,43,Independiente,5000000,500000,178466,95.227787,787.0,2,1,0.0,3418.308,6126.0,0.0,0,1,0,,,1
4,12/12/2024 15:09,1656000,6,54,Independiente,8000000,4000000,245343,95.227787,876.0,3,0,0.0,-27071.275,154693.0,0.0,3,0,0,908526,Estable,1
4,28/08/2025 12:15,5496001,6,40,Independiente,4520000,1966000,830102,84.730786,807.0,12,3,0.0,23212.548,37929.0,0.0,5,1,1,1175902,Estable,1
4,4/09/2025 16:28,2273641,6,39,Independiente,4588000,651000,343405,95.227787,840.0,5,3,0.0,0,0.0,0.0,2,0,0,977131,Creciente,1
4,18/02/2025 12:31,3343501,12,46,Empleado,1800000,300000,262353,95.227787,799.0,12,2,0.0,38445.3,88020.0,0.0,5,1,3,,,1
4,6/12/2024 11:20,2373600,6,39,Independiente,10000000,3000000,351901,95.227787,771.0,8,3,0.0,-13532.253,44079.0,0.0,3,0,2,1200000,Estable,1
4,25/02/2025 09:47,13658401,12,43,Empleado,10000000,500000,1074396,91.728786,758.0,7,3,0.0,58502.394,81474.0,0.0,5,0,1,,,1
4,25/01/2025 14:36,2798953,18,39,Empleado,1500000,500000,154352,95.227787,733.0,1,7,0.0,358.82,0.0,0.0,0,0,1,1082741,Creciente,1
4,23/08/2025 14:51,2856361,6,59,Empleado,1430000,0,427779,95.227787,795.0,1,1,0.0,0,0.0,0.0,0,0,1,2995270,Decreciente,1
4,30/11/2024 16:38,2569200,24,38,Empleado,3000000,1500000,111884,95.227787,772.0,9,5,0.0,-6254.265,22836.0,0.0,5,0,1,3333288,Creciente,1
4,10/03/2025 16:36,1630981,12,40,Independiente,2500000,700000,127969,95.227787,739.0,2,6,0.0,478.848,258.0,0.0,1,0,0,916841,Creciente,1
4,22/07/2025 18:12,888001,6,56,Empleado,1188272,771000,131652,95.227787,764.0,5,9,0.0,3243,4324.0,0.0,2,0,3,1244366,Creciente,1
4,30/11/2024 09:33,1380002,6,55,Empleado,7000000,0,204682,95.227787,786.0,5,16,0.0,173967.5,99410.0,0.0,2,0,2,,,1
4,10/05/2025 17:13,1021021,6,57,Empleado,1770000,600000,151796,95.227787,822.0,7,1,0.0,4065.525,4275.0,0.0,4,0,2,,,1
4,5/01/2025 12:43,551640,12,48,Empleado,1800000,500000,38308,91.99794,740.0,3,13,0.0,6887.506,82982.0,0.0,3,0,0,867229,Estable,1
4,8/02/2025 12:56,1244881,12,40,Empleado,3100000,1500000,97682,95.227787,807.0,7,2,0.0,33882.033,27252.0,0.0,5,0,0,,,1
4,6/02/2025 17:50,3571202,12,49,Independiente,3000000,350000,280220,95.227787,841.0,6,1,0.0,13184.416,6632.0,0.0,4,0,1,,,1
4,20/02/2025 12:48,3439175,6,48,Independiente,5000000,2000000,510788,95.227787,852.0,4,3,0.0,19461.45,24290.0,0.0,3,0,0,916841,Creciente,1
4,13/06/2025 14:59,1096800,6,48,Independiente,15500000,6000000,163715,95.227787,743.0,17,6,0.0,-15794.181,86307.0,0.0,12,0,3,2781260,Creciente,1
4,15/03/2025 12:37,7152001,6,40,Independiente,8500000,2600000,1062992,95.227787,814.0,4,4,0.0,5668.872,6501.0,0.0,1,0,1,783063,Decreciente,1
4,10/01/2025 12:21,1631882,6,38,Independiente,1800000,600000,226650,95.227787,771.0,3,2,0.0,107076.111,48771.0,0.0,2,0,0,1092632,Decreciente,1
4,21/09/2025 15:46,420001,6,43,Independiente,2670000,2285000,63436,95.227787,746.0,12,1,0.0,57722.5,46178.0,0.0,4,4,1,30285,Creciente,1
9,16/05/2025 18:29,1604400,9,39,Independiente,8000000,4000000,150196,91.028987,808.0,4,4,0.0,-32134.552,277022.0,0.0,2,0,2,908526,Estable,1
4,31/12/2024 11:35,3842400,12,38,Independiente,18000000,4000000,300496,74.296247,874.0,5,10,0.0,-4148.296,96472.0,0.0,4,0,0,916148,Creciente,1
9,6/07/2025 15:48,1269001,2,40,Independiente,5000000,2000000,500798,95.227787,791.0,2,2,0.0,997.31,1810.0,0.0,1,0,1,954500,Creciente,1
9,4/04/2025 12:56,1269000,11,50,Empleado,3000000,1450000,98901,95.227787,786.0,9,2,0.0,15258.773,88201.0,0.0,5,0,1,470930,Decreciente,1
9,19/06/2025 10:10,1269002,2,54,Independiente,5000000,2000000,500798,95.227787,878.0,8,4,0.0,370373.835,220855.0,0.0,5,0,1,,,1
9,15/05/2025 10:46,1604401,3,50,Independiente,4000000,2000000,425941,95.227787,830.0,7,6,0.0,117091.597,44314.0,0.0,4,0,2,939017,Creciente,1
9,22/02/2025 16:44,1498993,8,49,Independiente,5000000,2000000,156205,95.227787,831.0,9,4,0.0,95155.344,1207.0,0.0,6,0,3,,,1
4,31/05/2025 11:07,816001,6,54,Empleado,2500000,600000,121801,95.227787,813.0,5,4,0.0,133274.284,58353.0,0.0,0,4,0,945115,Creciente,1
4,9/05/2025 12:14,1925881,20,45,Empleado,3500000,900000,98642,95.227787,792.0,4,0,0.0,723.2,800.0,0.0,1,0,0,,,1
4,4/07/2025 10:41,1722001,6,50,Independiente,8000000,800000,257893,95.227787,764.0,1,0,0.0,4642.974,4473.0,0.0,1,0,0,,,1
4,10/12/2024 11:15,2848801,12,48,Empleado,2000000,700000,223108,95.227787,785.0,4,5,0.0,6222.526,7607.0,0.0,2,0,1,1049852,Estable,1
4,10/03/2025 17:49,1620000,6,45,Empleado,1740000,744000,240766,95.227787,753.0,6,10,0.0,4519.144,37547.0,0.0,2,1,2,1676464,Creciente,1
4,25/12/2024 10:43,3818880,12,45,Independiente,3500000,2000000,298529,95.227787,824.0,4,3,0.0,-7931.208,34786.0,0.0,1,0,1,,,1
4,18/02/2025 14:56,4907461,6,43,Empleado,3500000,400000,728394,95.227787,791.0,0,1,0.0,0,,,0,0,0,4229905,Decreciente,1
4,12/08/2025 16:55,2841601,24,42,Empleado,1860000,532000,98667,95.227787,729.0,7,11,0.0,15580.368,12336.0,0.0,0,0,4,1306573,Creciente,1
4,24/02/2025 18:17,3600000,6,39,Empleado,21000000,5000000,534313,95.227787,791.0,3,4,0.0,19217.615,52651.0,0.0,2,0,0,908526,Creciente,1
4,7/09/2025 10:32,940801,12,38,Empleado,1940000,321000,76668,95.227787,784.0,1,3,0.0,182.505,345.0,0.0,1,0,0,1000000,Estable,1
4,12/12/2024 12:11,792001,6,38,Independiente,8000000,1000000,117338,95.227787,831.0,6,5,0.0,12161.94,9660.0,0.0,1,0,4,,,1
4,21/04/2025 18:38,1747202,6,38,Independiente,10000000,3000000,259743,95.227787,753.0,9,9,0.0,49228.809,30981.0,0.0,2,0,3,,,1
4,24/06/2025 18:01,1953601,6,46,Independiente,35000000,6000000,291622,95.227787,833.0,14,4,0.0,594491.973,509419.0,0.0,11,0,1,954263,Creciente,1
4,24/07/2025 11:13,6000001,6,45,Independiente,3270000,558000,892580,34.772773,855.0,2,1,0.0,3698.818,4286.0,0.0,0,1,0,,,0
4,20/01/2025 08:11,1427882,12,52,Independiente,1600000,650000,99158,95.227787,799.0,1,5,0.0,5482.44,2910.0,0.0,1,0,0,,,1
4,31/01/2025 13:00,1412281,12,38,Empleado,1400000,300000,110955,95.227787,816.0,3,9,0.0,4731.406,4489.0,0.0,1,0,1,1793907,Decreciente,1
9,2/05/2025 15:32,821208,5,61,Independiente,5000000,2000000,133302,95.227787,784.0,9,6,0.0,-3222.58,13655.0,0.0,3,1,4,656157,Creciente,1
4,14/01/2025 10:46,2781361,12,59,Empleado,2000000,300000,193150,95.227787,807.0,2,2,0.0,0,0.0,0.0,0,0,1,1914942,Decreciente,1
4,4/01/2026 09:23,1052401,24,59,Empleado,8398000,1742000,51355,95.227787,835.0,12,4,0.0,59678.059,53150.0,0.0,9,0,2,9517285,Creciente,1
9,29/08/2025 15:23,813601,12,58,Empleado,11550000,7839000,56500,95.227787,857.0,5,3,0.0,10240.776,7294.0,0.0,2,0,0,22078209,Creciente,1
4,19/01/2025 10:57,1560000,10,56,Independiente,3000000,1500000,143817,95.227787,829.0,3,4,0.0,-6004.125,14825.0,0.0,0,2,1,916148,Creciente,1
4,25/01/2025 14:38,2555880,12,53,Empleado,8000000,3500000,200801,28.201487,831.0,9,5,0.0,-14625.396,252162.0,0.0,6,0,0,9225280,Creciente,0
9,16/04/2025 16:03,548232,2,53,Independiente,5000000,2000000,216195,95.227787,740.0,10,4,0.0,979.54,11390.0,0.0,6,0,2,931394,Creciente,1
4,27/06/2025 18:31,1776001,6,52,Empleado,7000000,3000000,265111,95.227787,803.0,13,3,0.0,241350.961,227047.0,0.0,8,0,1,7339108,Creciente,1
4,25/12/2024 15:23,2976000,18,51,Empleado,4000000,1000000,164550,95.227787,835.0,3,0,0.0,655.122,1443.0,0.0,0,0,3,,,1
4,8/02/2025 10:59,1836002,6,51,Independiente,5000000,1000000,272696,95.227787,821.0,4,0,0.0,30460.685,358.0,0.0,1,0,2,121137,Estable,1
4,17/07/2025 12:06,4125001,6,48,Independiente,8000000,4000000,617776,95.227787,806.0,9,9,0.0,77382.034,147958.0,0.0,4,0,2,954405,Creciente,1
4,16/03/2025 12:32,1141200,6,50,Empleado,2000000,800000,169499,95.227787,873.0,5,2,0.0,159.822,4098.0,0.0,3,0,1,,,1
4,10/01/2025 18:09,1105802,6,38,Independiente,3000000,1500000,163957,95.227787,773.0,3,8,0.0,12840.638,5301.0,0.0,1,0,1,908526,Estable,1
4,11/09/2025 15:11,2400001,6,58,Empleado,2000000,255000,360696,95.227787,780.0,3,0,0.0,9668.88,9360.0,0.0,1,0,1,2894951,Creciente,1
4,25/08/2025 15:47,843179,6,50,Empleado,4690000,2034000,126278,95.227787,905.0,6,0,0.0,4098.524,10988.0,0.0,2,0,4,4917279,Creciente,1
4,26/11/2024 16:07,828000,6,45,Empleado,2200000,1500000,122767,95.227787,751.0,6,5,0.0,-12874.14,16398.0,0.0,5,1,0,1110789,Creciente,1
4,20/01/2025 17:11,1105802,6,45,Empleado,3900000,600000,163957,95.227787,803.0,1,5,0.0,0,0.0,0.0,0,0,0,4039011,Creciente,1
4,28/12/2024 17:24,866280,6,40,Empleado,6000000,1800000,120317,95.227787,837.0,11,9,0.0,-20387.819,69583.0,0.0,5,0,2,,,1
4,23/04/2025 14:13,1234020,6,39,Empleado,2500000,700000,183286,95.227787,798.0,7,1,0.0,-2197.76,6464.0,0.0,1,0,3,1689175,Creciente,1
9,3/07/2025 13:27,738384,9,39,Independiente,5000000,2500000,69223,95.227787,782.0,2,7,0.0,349.222,1234.0,0.0,0,0,1,,,1
4,3/08/2025 10:33,1872000,12,39,Independiente,30285,663000,151265,95.227787,803.0,4,3,0.0,-4486.364,16138.0,0.0,3,0,0,30285,Estable,1
9,17/05/2025 10:08,821210,5,38,Independiente,5000000,2000000,133380,95.227787,780.0,13,4,0.0,17552.821,10307.0,0.0,4,0,3,946640,Creciente,1
4,15/12/2024 10:35,2112001,10,37,Independiente,5000000,1500000,194911,91.99794,762.0,4,4,0.0,4265.436,3502.0,0.0,2,0,1,905733,Creciente,1
4,14/09/2025 15:48,3005666,12,37,Independiente,4320000,4931000,241256,95.227787,775.0,8,5,0.0,15578.103,9447.0,0.0,2,1,5,,,1
4,12/05/2025 12:53,3383882,24,37,Empleado,3000000,1500000,148754,95.227787,774.0,6,3,0.0,12086.235,11655.0,0.0,2,1,0,3085753,Creciente,1
4,27/04/2025 08:11,3295921,24,37,Empleado,3500000,1500000,146070,95.227787,843.0,6,2,0.0,7248.396,26454.0,0.0,3,0,1,204470,Decreciente,1
4,25/04/2025 10:55,3086522,18,62,Independiente,4000000,1200000,170811,95.227787,743.0,5,3,0.0,17998.4,11249.0,0.0,2,0,1,1502344,Creciente,1
9,19/05/2025 13:30,1604401,2,59,Empleado,5000000,2000000,633067,95.227787,781.0,6,4,0.0,100629.72,94488.0,0.0,3,0,2,954263,Creciente,1
9,30/05/2025 17:12,1185660,4,48,Independiente,5000000,2000000,238437,95.227787,720.0,19,4,0.0,53417.721,133879.0,0.0,15,0,2,946640,Creciente,1
9,1/11/2025 15:02,2005838,10,40,Empleado,4060000,1285000,175981,95.227787,783.0,6,1,0.0,60860.415,48111.0,0.0,1,0,2,6007560,Creciente,1
4,12/01/2025 15:46,2545081,12,59,Independiente,6000000,3000000,176742,95.227787,880.0,8,3,0.0,-9382.959,51273.0,0.0,5,0,0,908526,Estable,1
4,4/01/2025 12:30,1109881,12,43,Empleado,4000000,1000000,77075,95.227787,859.0,3,5,0.0,28686.249,24331.0,0.0,2,0,0,4685478,Creciente,1
4,28/04/2025 11:49,360000,6,38,Independiente,1500000,600000,53652,95.227787,809.0,2,2,0.0,-2925.833,35251.0,0.0,1,0,0,30285,Creciente,1
4,19/01/2025 13:54,1940281,12,37,Empleado,5720000,3000000,134742,95.227787,756.0,10,12,0.0,59395.671,33921.0,0.0,5,0,1,5133333,Creciente,1
4,10/02/2025 15:58,1440000,6,58,Empleado,1200000,300000,213725,95.227787,860.0,5,1,0.0,-3.341,257.0,0.0,2,0,1,916841,Creciente,1
4,6/04/2025 16:30,1080000,6,57,Empleado,4200000,900000,160555,95.227787,775.0,11,9,0.0,6061.248,22284.0,0.0,5,0,1,,,1
4,6/01/2025 12:38,3712894,6,54,Independiente,8000000,3000000,551069,89.979287,904.0,4,4,0.0,0,0.0,0.0,2,0,1,,,1
4,14/03/2025 13:31,1799882,6,53,Empleado,3000000,1200000,267514,95.227787,876.0,7,2,0.0,47514.88,74242.0,0.0,6,0,0,2011251,Creciente,1
9,27/02/2025 13:53,2998801,5,52,Independiente,36000000,30000000,486354,95.227787,860.0,15,8,0.0,595996.544,511864.0,0.0,11,3,1,15588182,Creciente,1
4,22/01/2025 13:43,1223881,12,48,Empleado,4000000,400000,84992,95.227787,821.0,6,10,0.0,65326.581,45651.0,0.0,4,0,0,1055700,Creciente,1
4,14/03/2025 18:28,3144001,8,45,Independiente,7000000,1000000,357217,95.227787,773.0,5,5,0.0,5948.712,8932.0,0.0,3,0,0,2087486,Creciente,1
4,22/02/2025 14:01,3120000,6,44,Empleado,3500000,800000,463384,95.227787,875.0,2,3,0.0,-113.035,2405.0,0.0,1,0,0,1890869,Creciente,1
4,30/08/2025 08:57,1797600,6,44,Independiente,4530000,3097000,270572,95.227787,749.0,8,3,0.0,22974.336,40234.0,0.0,6,0,1,1408333,Creciente,1
4,25/04/2025 11:41,1584000,6,44,Independiente,5000000,1400000,235481,95.227787,834.0,3,4,0.0,1325.232,8372.0,0.0,1,0,2,939017,Creciente,1
9,21/06/2025 17:33,1185662,6,53,Empleado,5000000,2000000,162062,95.227787,841.0,12,8,0.0,97267.32,23100.0,0.0,5,0,4,954263,Creciente,1
4,18/12/2024 16:57,1451881,12,39,Empleado,2000000,700000,113924,95.227787,734.0,6,2,0.0,16753.959,26979.0,0.0,1,0,2,1431524,5697,1
9,25/05/2025 11:26,1185661,8,38,Independiente,5000000,2000000,123821,95.227787,759.0,14,9,0.0,281425.632,229545.0,0.0,10,0,3,941789,Creciente,1
4,13/06/2025 18:19,1860000,6,51,Empleado,3000000,1000000,279600,95.227787,785.0,12,11,0.0,-2555.22,23020.0,0.0,6,0,4,615779,Creciente,1
4,22/12/2024 11:59,3484801,12,50,Independiente,6000000,5000000,272530,95.227787,771.0,6,2,0.0,2713.844,3764.0,0.0,3,0,1,908526,Estable,1
10,9/02/2025 18:14,7200001,12,54,Empleado,1800000,500000,565663,95.227787,764.0,8,6,0.0,38646.48,26596.0,0.0,4,2,1,1280390,Decreciente,1
4,12/08/2025 14:06,2040000,6,51,Empleado,1000000,3151000,307088,95.227787,755.0,8,9,0.0,-17560.246,58927.0,0.0,5,0,1,966736,Creciente,1
4,3/02/2025 15:13,4276800,18,51,Independiente,5000000,2500000,236289,95.227787,805.0,9,6,0.0,47451.366,122931.0,0.0,7,0,0,913677,Creciente,1
4,12/01/2025 15:54,741780,10,50,Empleado,3600000,1500000,68493,95.227787,827.0,8,7,0.0,106219.33,97881.0,0.0,8,0,0,,,1
4,24/06/2025 17:07,2880002,6,47,Empleado,12000000,4000000,428317,95.227787,790.0,7,8,0.0,60121.697,32551.0,0.0,6,0,0,950105,Creciente,1
4,21/03/2025 12:01,3480001,8,47,Empleado,8000000,2000000,395393,95.227787,753.0,5,10,0.0,7608.624,7032.0,0.0,2,1,1,723190,Creciente,1
4,8/02/2025 18:33,1747441,6,46,Empleado,4000000,1500000,259355,95.227787,827.0,5,1,0.0,27.808,22.0,0.0,4,0,1,,,1
4,26/12/2024 19:01,3600001,36,42,Independiente,5000000,2000000,116400,95.227787,703.0,13,9,0.0,69219.036,57348.0,0.0,8,0,1,908526,Estable,1
4,23/07/2025 16:00,2087881,6,45,Empleado,1000000,709000,312689,95.227787,758.0,4,4,0.0,874.125,1575.0,0.0,3,0,1,885714,Creciente,1
4,28/01/2025 09:06,1173601,6,46,Empleado,5000000,2500000,174192,95.227787,851.0,4,2,0.0,41996.624,32206.0,0.0,4,0,0,8152672,Creciente,1
9,14/02/2025 10:06,987315,10,44,Empleado,3000000,800000,83827,95.227787,722.0,3,16,0.0,907.2,1600.0,0.0,2,0,0,3000000,Creciente,1
4,5/08/2025 17:48,2491201,36,44,Empleado,2700000,595000,87445,95.227787,761.0,4,11,0.0,24016.986,21179.0,0.0,2,0,1,499689,Creciente,1
4,10/04/2025 08:21,2175481,24,43,Empleado,1856000,350000,95633,95.227787,820.0,11,5,0.0,4444.625,5735.0,0.0,5,0,4,1781900,Creciente,1
4,23/01/2025 16:44,5373480,12,37,Empleado,3200000,2000000,373158,92.428587,815.0,15,6,0.0,14419.167,117229.0,0.0,13,0,0,916148,Creciente,1
4,23/12/2024 16:44,3648002,6,47,Independiente,10000000,3000000,540466,90.562453,736.0,8,6,0.0,231381.939,123141.0,0.0,4,0,2,908526,Estable,1
9,16/03/2025 16:36,1269000,8,43,Independiente,5000000,2000000,132239,95.227787,815.0,10,6,0.0,8735.44,114940.0,0.0,7,0,1,,,1
4,4/05/2025 14:28,2991600,12,52,Empleado,3000000,1000000,235422,95.227787,815.0,6,3,0.0,-492.156,2646.0,0.0,3,0,1,,,1
4,9/01/2025 08:06,2074801,6,52,Independiente,12000000,4000000,288167,95.227787,845.0,2,0,0.0,53672.948,100889.0,0.0,2,0,0,,,1
4,12/01/2025 11:30,2880000,12,46,Independiente,15000000,6000000,225231,95.227787,811.0,6,1,0.0,-30902.74,143881.0,0.0,4,0,2,,,1
9,9/05/2025 12:41,1604400,2,47,Independiente,5000000,2000000,632882,95.227787,745.0,8,2,0.0,807.849,89123.0,0.0,5,0,2,767614,Creciente,1
9,17/10/2025 16:06,4589199,10,59,Independiente,2100000,0,402630,95.227787,788.0,2,3,0.0,11.175,15.0,0.0,0,0,0,983368,Creciente,1
4,22/02/2025 18:45,1224000,12,42,Empleado,2000000,800000,96155,95.227787,780.0,7,6,0.0,-4867.625,38941.0,0.0,4,0,1,,,1
9,14/06/2025 17:46,2573184,9,47,Independiente,3000000,1500000,241119,95.227787,786.0,15,15,0.0,18781.346,264526.0,0.0,7,2,3,1352876,Creciente,1
9,8/03/2025 09:25,2306095,9,54,Independiente,9500000,4500000,215575,95.227787,881.0,6,2,0.0,418053.405,361951.0,0.0,4,0,0,925157,Creciente,1
4,24/02/2025 16:22,768001,6,44,Empleado,2000000,800000,114250,95.227787,762.0,6,2,0.0,57810.038,40118.0,0.0,3,0,2,923771,Creciente,1
4,21/12/2024 12:57,966000,12,53,Empleado,2850000,700000,75830,95.227787,775.0,14,7,0.0,2947.104,54576.0,0.0,5,0,8,4422501,Creciente,1
9,21/04/2025 10:05,3142546,10,44,Empleado,3000000,1000000,267236,91.028987,884.0,5,2,0.0,106538.784,82016.0,0.0,3,0,1,2864181,Creciente,1
4,19/03/2025 15:59,3548401,6,58,Empleado,3000000,1000000,527034,95.227787,862.0,3,3,0.0,23085.456,15504.0,0.0,3,0,0,3087017,Decreciente,1
9,8/05/2025 09:54,3431144,11,57,Independiente,4000000,1500000,267714,95.227787,864.0,6,5,0.0,161369.768,153832.0,0.0,4,0,1,,,1
9,10/07/2025 11:25,2012024,10,57,Independiente,3000000,1000000,171368,89.979287,775.0,6,3,0.0,656.98,1228.0,0.0,0,1,3,,,1
9,8/02/2025 13:06,1480178,10,55,Empleado,1500000,800000,125542,95.227787,776.0,5,4,0.0,12602.793,8221.0,0.0,2,1,2,1904527,Creciente,1
4,19/05/2025 11:32,972001,10,54,Independiente,3000000,412000,91108,95.227787,780.0,14,4,0.0,25790.838,16049.0,0.0,4,0,1,,,1
9,13/04/2025 15:37,3407909,11,38,Empleado,5000000,2500000,265599,95.227787,812.0,7,3,0.0,-1384.968,60216.0,0.0,5,1,0,1200000,Estable,1
4,24/06/2025 14:44,2236288,6,51,Empleado,3700000,800000,336185,95.227787,795.0,10,5,0.0,168543.592,108808.0,0.0,8,0,1,,,1
9,13/08/2025 18:33,3067369,10,43,Empleado,1836771,253000,261801,95.227787,784.0,6,13,0.0,-31.335,10445.0,0.0,5,0,0,1432487,Creciente,1
9,19/01/2025 09:44,2093484,9,58,Empleado,4750000,3300000,195513,95.227787,857.0,9,5,0.0,-12379.986,229259.0,0.0,7,0,1,3859409,Decreciente,1
4,21/12/2024 15:37,1880829,6,56,Independiente,6000000,2000000,279163,95.227787,899.0,6,9,0.0,177489.697,121319.0,0.0,3,0,1,908526,Estable,1
9,8/03/2026 11:36,4648995,9,55,Empleado,7992000,3108000,456701,95.227787,895.0,10,2,0.0,-61888.063,174220.0,0.0,6,1,1,6159769,Creciente,1
4,15/04/2025 15:26,1121881,10,54,Empleado,1400000,400000,103961,95.227787,807.0,2,2,0.0,5501.47,5447.0,0.0,2,0,0,933473,Creciente,1
9,8/06/2025 12:31,2474493,9,54,Empleado,2000000,1000000,231871,95.227787,920.0,3,4,0.0,33789.568,60992.0,0.0,3,0,0,941789,Creciente,1
4,14/04/2025 12:56,4044001,18,53,Empleado,1600000,500000,224356,95.227787,812.0,2,2,0.0,6847.28,5020.0,0.0,0,1,0,1424095,Creciente,1
9,29/06/2025 18:54,2537208,11,52,Empleado,2000000,1200000,200459,95.227787,781.0,5,4,0.0,8346.462,28682.0,0.0,1,0,3,954263,Creciente,1
9,2/08/2025 10:21,3276769,10,52,Independiente,0,0,301612,95.227787,811.0,4,6,0.0,85185.47,13884.0,0.0,2,2,0,966736,Creciente,1
9,9/02/2025 15:54,3331817,4,52,Independiente,5000000,3000000,668892,95.227787,882.0,4,2,0.0,89912.655,55195.0,0.0,4,0,0,1303200,Estable,1
9,11/01/2025 13:48,799681,11,52,Empleado,3100000,1450000,62217,92.228643,778,5,3,0,14977.984,15008,,0,0,0,,,1
9,24/09/2025 15:14,1752014,9,51,Independiente,3890000,115000,165744,95.227787,891.0,3,2,0.0,118.294,283.0,0.0,2,0,0,1100000,Estable,1
9,20/03/2026 10:04,1652822,3,51,Empleado,3364000,99000,447550,95.227787,806.0,4,0,0.0,1480.864,1202.0,0.0,1,0,2,3316385,Decreciente,1
9,20/04/2025 11:02,3087382,10,49,Independiente,5000000,4000000,262545,95.227787,823.0,12,5,0.0,69454.098,122494.0,0.0,5,0,3,933473,Creciente,1
9,22/01/2025 11:53,3564669,9,53,Empleado,1800000,700000,332909,95.227787,771.0,2,6,0.0,1131.76,3440.0,0.0,2,0,0,916148,Creciente,1
9,8/05/2025 14:44,1812198,10,53,Independiente,4500000,2000000,154106,95.227787,868.0,7,3,0.0,8107.321,6203.0,0.0,4,0,1,,,1
4,26/11/2024 09:31,1263022,10,51,Independiente,3800000,400000,116561,91.99794,777.0,3,0,0.0,34174.32,18120.0,0.0,2,1,0,,,1
